4902,Text and cases in human resource management,658.3112,"Chhabra, T. N.",8-Feb-08
4903,Human resource management: text and cases,658.3112,"Rao, T.V.",8-Feb-08
4904,Text and cases in human resource management,658.3112,"Chhabra, T. N.",8-Feb-08
4905,Text and cases in human resource management,658.3112,"Chhabra, T. N.",8-Feb-08
4906,Text and cases in human resource management,658.3112,"Chhabra, T. N.",8-Feb-08
4907,Text and cases in human resource management,658.3112,"Chhabra, T. N.",8-Feb-08
4908,Text and cases in human resource management,658.3112,"Chhabra, T. N.",8-Feb-08
4909,Text and cases in human resource management,658.3112,"Chhabra, T. N.",8-Feb-08
4910,Personality Development and Communication Skills - II,115.25,"Gupta, C. B.",8-Feb-08
4911,Personality Development and Communication Skills - II,115.25,"Gupta, C. B.",8-Feb-08
4912,Software Engineering,5.1,"Sommerville, Ian",8-Feb-08
4913,Software Engineering,5.1,"Sommerville, Ian",8-Feb-08
4914,Software Engineering,5.1,"Sommerville, Ian",8-Feb-08
4915,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4916,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4917,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4918,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4919,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4920,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4921,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4922,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4923,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4924,Internet and world wide web: how to programe,5.4476,"Deitel, H.M., P. J. Deitel and A. B. Goldberg",8-Feb-08
4925,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4926,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4927,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4928,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4929,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4930,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4931,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4932,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4933,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4934,HTML 4: unleashed,5.13,"Darnell, Rick et. al......",8-Feb-08
4935,Dynamic web publishing: unleashed,5.4476,"Powers, Shelley et. al....",8-Feb-08
4936,Dynamic web publishing: unleashed,5.4476,"Powers, Shelley et. al....",8-Feb-08
4937,Dynamic web publishing: unleashed,5.4476,"Powers, Shelley et. al....",8-Feb-08
4938,Students' guide to income tax: including central sales tax,336.24,"Singhania, Vinod K. and Singhania, Monica",8-Feb-08
4939,Students' guide to income tax: including central sales tax,336.24,"Singhania, Vinod K. and Singhania, Monica",8-Feb-08
4940,Students' guide to income tax: including central sales tax,336.24,"Singhania, Vinod K. and Singhania, Monica",8-Feb-08
4941,Students' guide to income tax: including central sales tax,336.24,"Singhania, Vinod K. and Singhania, Monica",8-Feb-08
4942,Students' guide to income tax: including central sales tax,336.24,"Singhania, Vinod K. and Singhania, Monica",8-Feb-08
4943,Business law,650 L,"Kuchhal, M. C.",8-Feb-08
4944,Business law,650 L,"Kuchhal, M. C.",8-Feb-08
4945,Business law,650 L,"Kuchhal, M. C.",12-Feb-08
4946,Business law,650 L,"Kuchhal, M. C.",12-Feb-08
4947,Business law,650 L,"Kuchhal, M. C.",12-Feb-08
4948,Business law,650 L,"Kuchhal, M. C.",12-Feb-08
4949,Company law,650 G,"Bagrial, Ashok K.",12-Feb-08
4950,Company law,,"Bagrial, Ashok K.",12-Feb-08
4951,Company law,650 G,"Bagrial, Ashok K.",12-Feb-08
4952,Systematic approach to income tax and central sales tax,,"Ahuja, Girish and Dr.Ravi Gupta",12-Feb-08
4953,Systematic approach to income tax and central sales tax,336.24,"Ahuja, Girish and Dr.Ravi Gupta",12-Feb-08
4954,Systematic approach to income tax and central sales tax,336.24,"Ahuja, Girish and Dr.Ravi Gupta",12-Feb-08
4955,Systematic approach to income tax and central sales tax,336.24,"Ahuja, Girish and Dr.Ravi Gupta",12-Feb-08
4956,Systematic approach to income tax and central sales tax,336.24,"Ahuja, Girish and Dr.Ravi Gupta",12-Feb-08
4957,Company law,650 G,"Singh, Avtar",12-Feb-08
4958,Company law,650 G,"Singh, Avtar",12-Feb-08
4959,Company law,650 G,"Singh, Avtar",12-Feb-08
4960,Mathematics for business studies,510 B,"Thukral, J. K.",12-Feb-08
4961,Mathematics for business studies,510 B,"Thukral, J. K.",12-Feb-08
4962,Mathematics for business studies,510 B,"Thukral, J. K.",12-Feb-08
4963,Mathematics for business studies,510 B,"Thukral, J. K.",12-Feb-08
4964,Mathematics for business studies,510 B,"Thukral, J. K.",12-Feb-08
4965,Mathematics for business studies,510 B,"Thukral, J. K.",12-Feb-08
4966,Income tax act,336.24,Taxmann,12-Feb-08
4967,"Indirect tax laws: central excise, custom act, central sales tax, statutory provisions relating to s",336.24,"Puliani, Ravi and Mahesh Puliani",12-Feb-08
4968,Introduction to news reporting,70.4,"Tripathy, Manoranjan",12-Feb-08
4969,Introduction to news reporting,70.4,"Tripathy, Manoranjan",12-Feb-08
4970,Introduction to news reporting,70.4,"Tripathy, Manoranjan",12-Feb-08
4971,Introduction to news reporting,70.4,"Tripathy, Manoranjan",12-Feb-08
4972,Introduction to news reporting,70.4,"Tripathy, Manoranjan",12-Feb-08
4973,Introduction to news reporting,70.4,"Tripathy, Manoranjan",12-Feb-08
4974,Operating Systems,5.43,"Madnick, Stuart E. and John J. Donovan",12-Feb-08
4975,Operating Systems,5.43,"Madnick, Stuart E. and John J. Donovan",12-Feb-08
4976,Operating Systems,5.43,"Madnick, Stuart E. and John J. Donovan",12-Feb-08
4977,Operating Systems,5.43,"Madnick, Stuart E. and John J. Donovan",12-Feb-08
4978,Operating Systems,5.43,"Madnick, Stuart E. and John J. Donovan",12-Feb-08
4979,World wide web design with HTML,5.4476,"Xavier, C.",12-Feb-08
4980,World wide web design with HTML,5.4476,"Xavier, C.",12-Feb-08
4981,World wide web design with HTML,5.4476,"Xavier, C.",12-Feb-08
4982,World wide web design with HTML,5.4476,"Xavier, C.",12-Feb-08
4983,World wide web design with HTML,5.4476,"Xavier, C.",12-Feb-08
4984,World wide web design with HTML,,"Xavier, C.",12-Feb-08
4985,World wide web design with HTML (weed out),5.4476,"Xavier, C.",12-Feb-08
4986,World wide web design with HTML,5.4476,"Xavier, C.",12-Feb-08
4987,World wide web design with HTML,5.4476,"Xavier, C.",12-Feb-08
4988,World wide web design with HTML,5.4476,"Xavier, C.",12-Feb-08
4989,Software engineering: a practitioner's approach,5.1,"Pressman, Roger S.",12-Feb-08
4990,Software engineering: a practitioner's approach,5.1,"Pressman, Roger S.",12-Feb-08
4991,Software engineering: a practitioner's approach,5.1,"Pressman, Roger S.",12-Feb-08
4992,Software engineering: a practitioner's approach,5.1,"Pressman, Roger S.",12-Feb-08
4993,Java 2: the complete reference,5.13,"Schildt, Herbert",12-Feb-08
4994,Java 2: the complete reference,5.13,"Schildt, Herbert",12-Feb-08
4995,Java 2: the complete reference,5.13,"Schildt, Herbert",13-Feb-08
4996,Java 2: the complete reference,5.13,"Schildt, Herbert",13-Feb-08
4997,Java 2: the complete reference,5.13,"Schildt, Herbert",13-Feb-08
4998,Java 2: the complete reference,5.13,"Schildt, Herbert",13-Feb-08
4999,Java 2: the complete reference,5.13,"Schildt, Herbert",13-Feb-08
5000,Java 2: the complete reference,5.13,"Schildt, Herbert",13-Feb-08
5001,Java 2: the complete reference,5.13,"Schildt, Herbert",13-Feb-08
5002,Java 2: the complete reference,5.13,"Schildt, Herbert",13-Feb-08
5003,Software engineering: a practitioner's approach,5.1,"Pressman, Roger S.",12-Feb-08
5004,Software engineering: a practitioner's approach,5.1,"Pressman, Roger S.",12-Feb-08
5005,Software engineering: a practitioner's approach,5.1,"Pressman, Roger S.",13-Feb-08
5006,Marketing research,658.8,"Beri, G. C.",7-Feb-08
5007,Marketing research,658.8,"Beri, G. C.",13-Feb-08
5008,Marketing research,658.8,"Beri, G. C.",13-Feb-08
5009,Marketing research,658.8,"Beri, G. C.",13-Feb-08
5010,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5011,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5012,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5013,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5014,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5015,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5016,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5017,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5018,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5019,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5020,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5021,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5022,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5023,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5024,Human resource management,658.3112,"Gupta, C. B.",13-Feb-08
5025,Elements of mercantile law: including company law and industrial law,650 G,"Kapoor, N. D.",13-Feb-08
5026,Elements of mercantile law: including company law and industrial law,650 G,"Kapoor, N. D.",13-Feb-08
5027,Elements of mercantile law: including company law and industrial law,650 G,"Kapoor, N. D.",14-Feb-08
5028,Elements of mercantile law: including company law and industrial law,650 G,"Kapoor, N. D.",14-Feb-08
5029,Elements of mercantile law: including company law and industrial law,650 G,"Kapoor, N. D.",14-Feb-08
5030,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5031,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5032,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5033,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5034,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5035,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5036,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5037,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5038,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5039,"Software engineering: programs, documentation, operating procedures",5.1,"Aggarwal, K. K. and Yogesh Singh",14-Feb-08
5040,Elements of company law,650 G,"Kapoor, N. D.",14-Feb-08
5041,Elements of company law,650 G,"Kapoor, N. D.",14-Feb-08
5042,Elements of company law,650 G,"Kapoor, N. D.",14-Feb-08
5043,Quantitative Techniques and Operations Research,,"Gupta, S. P. and P. K. Gupta",14-Feb-08
5044,Quantitative Techniques and Operations Research (Weed Out),510,"Gupta, S. P. and P. K. Gupta",14-Feb-08
5045,Essentials of business environment,658.11,"Aswathappa, K.",14-Feb-08
5046,Essentials of business environment,658.11,"Aswathappa, K.",14-Feb-08
5047,Essentials of business environment,658.11,"Aswathappa, K.",14-Feb-08
5048,Essentials of business environment,658.11,"Aswathappa, K.",14-Feb-08
5049,Essentials of business environment,658.11,"Aswathappa, K.",14-Feb-08
5050,Essentials of business environment,658.11,"Aswathappa, K.",14-Feb-08
5051,Indian business laws,650 L,"Aggarwal, S. K.",21-Feb-08
5052,Indian business laws,650 L,"Aggarwal, S. K.",21-Feb-08
5053,Indian business laws,650 L,"Aggarwal, S. K.",21-Feb-08
5054,Indian business laws,650 L,"Aggarwal, S. K.",21-Feb-08
5055,Indian business laws,650 L,"Aggarwal, S. K.",21-Feb-08
5056,Indian business laws,650 L,"Aggarwal, S. K.",21-Feb-08
5057,Indian business laws,650 L,"Aggarwal, S. K.",21-Feb-08
5058,Indian business laws,650 L,"Aggarwal, S. K.",21-Feb-08
5059,HTML complete,5.13,BPB,21-Feb-08
5060,HTML complete,5.13,BPB,21-Feb-08
5061,HTML complete,5.13,BPB,21-Feb-08
5062,HTML complete,5.13,BPB,21-Feb-08
5063,HTML complete,5.13,BPB,21-Feb-08
5064,HTML complete,5.13,BPB,21-Feb-08
5065,HTML complete,5.13,BPB,21-Feb-08
5066,HTML complete,5.13,BPB,21-Feb-08
5067,HTML complete,5.13,BPB,21-Feb-08
5068,HTML complete,5.13,BPB,21-Feb-08
5069,A Manual of Business Law,650L,"Maheshwari, S. N.",27-Feb-08
5070,A Manual of Business Law,650L,"Maheshwari, S. N.",27-Feb-08
5071,A Manual of Business Law,650L,"Maheshwari, S. N.",27-Feb-08
5072,A Manual of Business Law,650L,"Maheshwari, S. N.",27-Feb-08
5073,A Manual of Business Law,650L,"Maheshwari, S. N.",27-Feb-08
5074,A Manual of Business Law,650L,"Maheshwari, S. N.",27-Feb-08
5075,Software Engineering,5.1,"Gill, Nasib Singh",27-Feb-08
5076,Software Engineering,5.1,"Gill, Nasib Singh",27-Feb-08
5077,Indirect Taxes : Law and Practice,336.24,"Datey, V.S.",27-Feb-08
5078,Indirect Taxes : Law and Practice,336.24,"Datey, V.S.",27-Feb-08
5079,Indirect Taxes : Law and Practice,336.24,"Datey, V.S.",27-Feb-08
5080,Indirect Taxes : Law and Practice,336.24,"Datey, V.S.",27-Feb-08
5081,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5082,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5083,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5084,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5085,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5086,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5087,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5088,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5089,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5090,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5091,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5092,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5093,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5094,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5095,Professional visual basic 2005,5.13,"Bill, Evjen",27-Feb-08
5096,Indirect Taxes : Law and Practice,336.24,"Datey, V.S.",27-Feb-08
5097,Business mathematics,510,"Sancheti, D. C. and V. K. Kapoor",27-Feb-08
5098,Business mathematics,510,"Sancheti, D. C. and V. K. Kapoor",27-Feb-08
5099,Business mathematics,510,"Sancheti, D. C. and V. K. Kapoor",27-Feb-08
5100,Business mathematics,510,"Sancheti, D. C. and V. K. Kapoor",27-Feb-08
5101,Business mathematics,510,"Sancheti, D. C. and V. K. Kapoor",27-Feb-08
5102,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5103,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5104,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5105,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5106,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5107,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5108,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5109,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5110,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5111,Principles of Banking,658,"Varshney, P. N.",27-Feb-08
5112,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5113,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5114,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5115,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5116,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5117,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5118,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5119,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5120,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5121,Banking Theory Law and Practice,658,"Sundharam, K.P.M",27-Feb-08
5122,"Managerial economics: analysis, problems and cases",657,"Mehta, P. L.",22-Jul-04
5123,"Managerial economics: analysis, problems and cases",657,"Mehta, P. L.",27-Feb-08
5124,"Managerial economics: analysis, problems and cases",657,"Mehta, P. L.",27-Feb-08
5125,"Managerial economics: analysis, problems and cases",657,"Mehta, P. L.",27-Feb-08
5126,"Managerial economics: analysis, problems and cases",657,"Mehta, P. L.",27-Feb-08
5127,Management: concept and practices,658,"Gupta, C. B.",21-Nov-07
5128,Management: concept and practices,658,"Gupta, C. B.",27-Feb-08
5129,Management: concept and practices,658,"Gupta, C. B.",27-Feb-08
5130,Management: concept and practices,658,"Gupta, C. B.",27-Feb-08
5131,Management: concept and practices,658,"Gupta, C. B.",27-Feb-08
5132,Computer fundamentals,5,"Sinha, Pradeep K.",27-Feb-08
5133,Computer fundamentals,5,"Sinha, Pradeep K.",27-Feb-08
5134,Computer fundamentals,5,"Sinha, Pradeep K.",27-Feb-08
5135,Computer fundamentals,5,"Sinha, Pradeep K.",27-Feb-08
5136,Computer fundamentals,5,"Sinha, Pradeep K.",27-Feb-08
5137,Foundations of computing,5,"Sinha, Pradeep K. and Sinha Priti",17-Aug-06
5138,Foundations of computing,5,"Sinha, Pradeep K. and Sinha Priti",17-Aug-06
5139,Foundations of computing,5,"Sinha, Pradeep K. and Sinha Priti",27-Feb-08
5140,Foundations of computing,5,"Sinha, Pradeep K. and Sinha Priti",27-Feb-08
5141,Foundations of computing,5,"Sinha, Pradeep K. and Sinha Priti",27-Feb-08
5142,Management,658,"Stoner, James A. F., Freeman, R. E. & Gilbert, D.",16-Nov-06
5143,Management,658,"Stoner, James A. F., Freeman, R. E. & Gilbert, D.",16-Nov-06
5144,Management,658,"Stoner, James A. F., Freeman, R. E. & Gilbert, D.",27-Feb-08
5145,Management,658,"Stoner, James A. F., Freeman, R. E. & Gilbert, D.",27-Feb-08
5146,Management,658,"Stoner, James A. F., Freeman, R. E. & Gilbert, D.",27-Feb-08
5147,Modern microeconomics,339,"Koutsoyiannis, A.",21-Aug-03
5148,Modern microeconomics,339,"Koutsoyiannis, A.",27-Feb-08
5149,Modern microeconomics,339,"Koutsoyiannis, A.",27-Feb-08
5150,Modern microeconomics,339,"Koutsoyiannis, A.",27-Feb-08
5151,Modern microeconomics,339,"Koutsoyiannis, A.",27-Feb-08
5152,Managerial economics: in a global economy,331.714,"Salvatore, Dominick",29-Aug-03
5153,Managerial economics: in a global economy,331.714,"Salvatore, Dominick",27-Feb-08
5154,Managerial economics: in a global economy,331.714,"Salvatore, Dominick",27-Feb-08
5155,Managerial economics: in a global economy,331.714,"Salvatore, Dominick",27-Feb-08
5156,Managerial economics: in a global economy,331.714,"Salvatore, Dominick",27-Feb-08
5157,Computer fundamentals: architecture and organisation,4,"Ram, B.",22-Aug-03
5158,Computer fundamentals: architecture and organisation,4,"Ram, B.",22-Aug-03
5159,Computer fundamentals: architecture and organisation,4,"Ram, B.",27-Feb-08
5160,Computer fundamentals: architecture and organisation,4,"Ram, B.",27-Feb-08
5161,Computer fundamentals: architecture and organisation,4,"Ram, B.",27-Feb-08
5162,Principles of management,650,"Tripathi, P. C.",21-Jul-04
5163,Principles of management,650,"Tripathi, P. C.",27-Feb-08
5164,Principles of management,650,"Tripathi, P. C.",27-Feb-08
5165,Principles of management,650,"Tripathi, P. C.",27-Feb-08
5166,Principles of management,650,"Tripathi, P. C.",27-Feb-08
5167,Management: a global and enterpreneurial perspective,658,"Weihrich, Heinz and Koontz, Harold",14-Aug-06
5168,Management: a global and enterpreneurial perspective,658,"Weihrich, Heinz and Koontz, Harold",14-Aug-06
5169,Management: a global and enterpreneurial perspective,658,"Weihrich, Heinz and Koontz, Harold",27-Feb-08
5170,Management: a global and enterpreneurial perspective,658,"Weihrich, Heinz and Koontz, Harold",27-Feb-08
5171,Management: a global and enterpreneurial perspective,658,"Weihrich, Heinz and Koontz, Harold",27-Feb-08
5172,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5173,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5174,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5175,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5176,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5177,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5178,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5179,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5180,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5181,Computer for Begineers,5,"Jain, V. K.",3-Mar-08
5182,Introduction to financial accounting,657.48,"Monga, J. R.",22-Aug-07
5183,Introduction to financial accounting,657.48,"Monga, J. R.",3-Mar-08
5184,Introduction to financial accounting,657.48,"Monga, J. R.",3-Mar-08
5185,Introduction to financial accounting,657.48,"Monga, J. R.",3-Mar-08
5186,Introduction to financial accounting,657.48,"Monga, J. R.",3-Mar-08
5187,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5188,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5189,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5190,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5191,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5192,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5193,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5194,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5195,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5196,Principles and practice of management,658,"Chopra, R. K. and Puneet Mohan",3-Mar-08
5197,Managerial economics,330 M,"Dwivedi, D. N.",3-Mar-08
5198,Managerial economics,330 M,"Dwivedi, D. N.",3-Mar-08
5199,Managerial economics,330 M,"Dwivedi, D. N.",3-Mar-08
5200,Managerial economics,330 M,"Dwivedi, D. N.",3-Mar-08
5201,Managerial economics,330 M,"Dwivedi, D. N.",3-Mar-08
5202,Business economics: theory and applications,330 B,"Chaturvedi, D. D., Gupta, S. L. and Mittal, Anand",3-Mar-08
5203,Business economics: theory and applications,330 B,"Chaturvedi, D. D., Gupta, S. L. and Mittal, Anand",3-Mar-08
5204,Business economics: theory and applications,330 B,"Chaturvedi, D. D., Gupta, S. L. and Mittal, Anand",3-Mar-08
5205,Business economics: theory and applications,330 B,"Chaturvedi, D. D., Gupta, S. L. and Mittal, Anand",3-Mar-08
5206,Business economics: theory and applications,330 B,"Chaturvedi, D. D., Gupta, S. L. and Mittal, Anand",3-Mar-08
5207,Business mathematics,510 B,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",3-Mar-08
5208,Business mathematics,510 B,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",3-Mar-08
5209,Business mathematics,510 B,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",3-Mar-08
5210,Business mathematics,510 B,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",3-Mar-08
5211,Business mathematics,510 B,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",3-Mar-08
5212,"An Introduction to accountancy: for financial accounting papers of BBA, BCA & MCA of GGSIPU",657,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5213,"An Introduction to accountancy: for financial accounting papers of BBA, BCA & MCA of GGSIPU",657,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5214,"An Introduction to accountancy: for financial accounting papers of BBA, BCA & MCA of GGSIPU",657,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5215,"An Introduction to accountancy: for financial accounting papers of BBA, BCA & MCA of GGSIPU",657,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5216,"An Introduction to accountancy: for financial accounting papers of BBA, BCA & MCA of GGSIPU",657,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5217,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5218,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5219,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5220,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5221,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5222,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5223,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5224,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5225,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5226,Advanced accountancy,657 A,"Maheshwari, S. N. and S. K. Maheshwari",3-Mar-08
5227,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5228,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5229,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5230,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5231,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5232,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5233,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5234,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5235,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5236,Business economics-II (macro)GGSIPU edition,330 B,"Chaturvedi, D. D. and Anand Mittal",3-Mar-08
5237,Accounting for management: text & cases,658.1511,"Bhattacharya, S. K. and Dearden, John",3-Mar-08
5238,Accounting for management: text & cases,658.1511,"Bhattacharya, S. K. and Dearden, John",3-Mar-08
5239,Accounting for management: text & cases,658.1511,"Bhattacharya, S. K. and Dearden, John",3-Mar-08
5240,Accounting for management: text & cases,658.1511,"Bhattacharya, S. K. and Dearden, John",3-Mar-08
5241,Accounting for management: text & cases,658.1511,"Bhattacharya, S. K. and Dearden, John",3-Mar-08
5242,Social auditing of environmental laws in India,340,"Aggarwal, Nomita",3-Mar-08
